150	a	203	3
91	a	203	3
34	a	203	3
34	a	58	3
58	a	58	3
159	a	101	3
91	a	58	3
153	a	203	3
91	a	131	3
200	a	131	3
234	a	131	3
234	a	203	3
200	a	232	3
243	a	60	3
34	a	58	3
137	a	58	3
122	a	200	3
243	a	60	3
136	a	203	3
55	a	34	3
200	a	34	3
91	a	200	3
116	a	61	3
91	a	246	3
246	a	246	3
244	a	78	3
243	a	245	3
206	a	204	3
91	a	246	3
206	a	60	3
49	a	245	3
101	a	91	3
116	a	186	3
200	a	145	3
122	a	145	3
1	a	233	3
233	a	233	3
55	a	85	3
13	a	85	3
1	a	233	3
93	a	245	3
231	a	91	3
77	a	243	3
234	a	234	3
116	a	87	3
46	a	231	3
55	a	254	3
227	a	254	3
227	a	2	3
234	a	254	3
234	a	254	3
13	a	13	3
234	a	87	3
55	a	13	3
3	a	2	3
116	a	85	3
231	a	231	3
257	a	104	3
122	a	257	3
1	a	67	3
214	a	214	3
116	a	236	3
2090742	a	257	3
86	a	260	3
204	b	206	3
13	b	55	3
113	c	238	3
55	c	2	3
55	c	145	3
51	a	67	4
51	a	260	4
13	a	236	4
227	a	233	4
91	a	93	4
39	a	93	4
264	a	264	4
227	a	91	4
40	a	91	4
267	a	91	4
268	a	260	4
46	a	9	4
200	a	188	4
267	a	188	4
268	a	188	4
2090742	a	188	4
200	a	264	4
188	a	188	4
263	a	188	4
91	a	120	4
120	a	120	4
275	a	120	4
266	a	120	4
267	a	280	4
206	a	91	4
60	a	281	4
34	a	25	4
275	a	281	4
258	a	258	4
188	a	280	4
192	a	258	4
120	a	120	4
257	a	61	4
48	a	281	4
173	a	120	4
149	a	258	4
206	a	91	4
34	a	230	4
264	a	230	4
268	a	1	4
30	a	230	4
206	a	87	4
257	a	39	4
91	a	292	4
267	a	25	4
48	a	292	4
268	a	292	4
46	a	194	4
275	a	292	4
35	a	91	4
268	a	61	4
25	a	192	4
267	a	192	4
192	a	192	4
267	a	121	4
91	a	200	4
216	a	302	4
91	a	312	4
312	a	91	4
268	a	2089740	4
267	a	2089740	4
39	a	2089740	4
39	a	83	4
313	a	109	4
267	a	83	4
29	a	83	4
194	a	83	4
17	a	30	4
91	a	83	4
267	a	2089740	4
268	a	83	4
17	a	2089740	4
17	a	91	4
199	a	2089740	4
267	a	2089740	4
91	a	83	4
35	a	312	4
35	a	91	4
136	a	302	4
269	a	302	4
26	a	26	4
206	a	83	4
266	a	314	4
91	a	60	4
40	a	26	4
34	a	314	4
212	a	1	4
225	a	149	4
269	a	58	4
60	a	58	4
70	a	172	4
35	a	149	4
26	a	71	4
58	a	58	4
1384652	a	287	4
45	a	230	4
269	a	25	4
60	a	123	4
55	a	236	4
307	a	91	4
292	a	236	4
40	a	58	4
200	a	106	4
304	a	200	4
26	a	91	4
333	a	331	4
192	a	106	4
60	a	331	4
198	a	236	4
296	a	106	4
305	a	92	4
269	a	92	4
2089740	a	92	4
35	a	106	4
198	a	30	4
269	a	214	4
59	a	30	4
83	a	83	4
91	a	83	4
27	a	27	4
2089740	a	149	4
199	a	136	4
83	a	83	4
304	a	214	4
59	a	149	4
149	a	149	4
91	a	93	4
34	a	93	4
122	a	93	4
313	a	143	4
96	a	332	4
313	a	93	4
153	a	136	4
92	a	117	4
307	a	117	4
58	a	117	4
2089740	a	117	4
332	a	25	4
2089740	a	40	4
122	a	117	4
341	a	131	4
71	a	40	4
25	a	117	4
271	a	117	4
71	a	117	4
271	a	40	4
102	a	192	4
199	a	117	4
67	a	83	4
52	a	117	4
1384652	a	131	4
318	a	117	4
52	a	40	4
52	a	83	4
1384652	a	59	4
173	a	230	4
92	a	1384652	4
318	a	186	4
224	a	328	4
192	a	328	4
92	a	204	4
52	a	25	4
27	a	230	4
225	a	230	4
52	a	25	4
1384652	a	91	4
72	a	204	4
117	a	204	4
199	a	91	4
52	a	204	4
122	a	72	4
207	a	204	4
308	a	91	4
116	a	91	4
48	a	117	4
3	a	230	4
216	a	72	4
275	a	230	4
230	a	72	4
91	a	340	4
308	a	91	4
52	a	340	4
115	a	115	4
316	a	340	4
230	a	350	4
91	a	350	4
101	a	340	4
183	a	25	4
59	a	55	4
92	a	303	4
292	a	87	4
137	a	314	4
101	a	349	4
91	a	349	4
275	a	349	4
137	a	137	4
332	a	1	4
137	a	131	4
137	a	137	4
307	a	234	4
219	a	137	4
234	a	117	4
164	a	236	4
234	a	117	4
313	a	230	4
234	a	32	4
77	a	59	4
157	a	303	4
77	a	349	4
307	a	230	4
117	a	194	4
357	a	349	4
332	a	137	4
292	a	194	4
62	a	62	4
358	a	234	4
308	a	234	4
205	a	91	4
205	a	172	4
116	a	30	4
275	a	172	4
87	a	172	4
116	a	30	4
2089740	a	36	4
2089740	a	116	4
30	a	30	4
216	a	116	4
30	a	242	4
116	a	116	4
26	a	242	4
50	a	30	4
275	a	242	4
160	a	72	4
303	a	81	4
172	a	91	4
50	a	81	4
363	a	236	4
157	a	115	4
5	a	91	4
122	a	81	4
231	a	230	4
198	a	91	4
157	a	79	4
342	a	79	4
51	a	81	4
328	a	194	4
364	a	364	4
328	a	79	4
22	a	9	4
46	a	36	4
269	a	116	4
116	a	116	4
122	a	116	4
269	a	2090742	4
269	a	116	4
269	a	122	4
122	a	122	4
227	a	195	4
122	a	195	4
195	a	51	4
192	a	195	4
5	a	116	4
232	a	51	4
116	a	2090742	4
198	a	116	4
122	a	51	4
227	a	195	4
192	a	195	4
48	a	194	4
342	a	63	4
370	a	63	4
298	a	91	4
46	a	46	4
194	b	292	4
292	b	292	4
194	b	117	4
72	b	122	4
172	b	275	4
331	b	60	4
312	c	314	4
70	c	26	4
137	a	116	5
370	a	46	5
369	a	116	5
137	a	137	5
332	a	116	5
269	a	269	5
91	a	369	5
358	a	332	5
266	a	372	5
200	a	51	5
188	a	46	5
188	a	298	5
200	a	298	5
371	a	67	5
269	a	298	5
377	a	117	5
259	a	372	5
364	a	358	5
372	a	358	5
307	a	358	5
377	a	298	5
198	a	372	5
383	a	298	5
95	a	11	5
266	a	372	5
230	a	372	5
369	a	83	5
389	a	83	5
91	a	383	5
120	a	83	5
383	a	193	5
371	a	87	5
372	a	373	5
91	a	373	5
200	a	373	5
296	a	373	5
136	a	193	5
200	a	371	5
200	a	383	5
383	a	193	5
200	a	340	5
267	a	380	5
193	a	193	5
34	a	380	5
120	a	380	5
72	a	269	5
287	a	269	5
246	a	340	5
383	a	396	5
72	a	58	5
227	a	371	5
17	a	395	5
48	a	193	5
304	a	340	5
266	a	395	5
384	a	396	5
40	a	340	5
193	a	395	5
34	a	383	5
377	a	383	5
26	a	383	5
17	a	383	5
156	a	116	5
402	a	25	5
380	a	111	5
33	a	307	5
396	a	396	5
383	a	307	5
225	a	383	5
195	a	379	5
25	a	307	5
193	a	269	5
307	a	193	5
106	a	149	5
259	a	394	5
17	a	394	5
91	a	383	5
390	a	379	5
51	a	111	5
137	a	137	5
140	a	25	5
193	a	383	5
91	a	383	5
307	a	111	5
410	a	25	5
137	a	26	5
140	a	26	5
95	a	245	5
149	a	192	5
51	a	192	5
170	a	307	5
35	a	26	5
409	a	91	5
39	a	193	5
51	a	67	5
383	a	383	5
121	a	91	5
414	a	3394	5
404	a	193	5
402	a	25	5
25	a	307	5
409	a	91	5
377	a	40	5
67	a	67	5
373	a	143	5
377	a	95	5
26	a	95	5
304	a	307	5
383	a	40	5
72	a	95	5
71	a	95	5
26	a	95	5
72	a	58	5
275	a	143	5
380	a	116	5
383	a	116	5
309844	a	116	5
170	a	116	5
266	a	91	5
316	a	91	5
275	a	379	5
316	a	311	5
2089740	a	79	5
305	a	58	5
91	a	58	5
398	a	311	5
402	a	91	5
316	a	152	5
383	a	277	5
399	a	277	5
312	a	277	5
269	a	394	5
2089740	a	152	5
342	a	311	5
269	a	277	5
91	a	303	5
200	a	58	5
312	a	303	5
269	a	307	5
27	a	91	5
422	a	340	5
26	a	350	5
157	a	307	5
269	a	307	5
1384652	a	307	5
225	a	307	5
157	a	3394	5
428	a	350	5
106	a	307	5
312	a	417	5
308	a	417	5
152	a	428	5
91	a	136	5
341	a	303	5
46	a	46	5
77	a	136	5
414	a	136	5
72	a	308	5
30	a	136	5
91	a	308	5
55	a	136	5
91	a	136	5
46	a	308	5
50	a	136	5
30	a	136	5
285	a	136	5
285	a	136	5
71	a	71	5
106	a	277	5
238	a	131	5
350	a	307	5
431	a	303	5
350	a	136	5
17	a	136	5
17	a	91	5
373	a	136	5
383	a	192	5
225	a	434	5
434	a	434	5
383	a	434	5
152	a	383	5
380	a	434	5
34	a	406	5
380	a	406	5
309844	a	406	5
149	a	406	5
383	a	406	5
71	a	383	5
72	a	406	5
227	a	406	5
423	a	406	5
266	a	406	5
225	a	383	5
137	a	406	5
357	a	383	5
305	a	406	5
434	a	383	5
327	a	434	5
305	a	432	5
383	a	432	5
34	a	432	5
137	a	136	5
45	a	432	5
199	a	136	5
36	a	17	5
431	a	116	5
342	a	91	5
224	a	383	5
383	a	357	5
116	a	26	5
71	a	357	5
414	a	357	5
25	a	406	5
350	a	434	5
414	a	45	5
434	a	434	5
92	a	45	5
432	a	434	5
225	a	434	5
30	a	406	5
423	a	45	5
435	a	432	5
34	a	45	5
58	a	432	5
404	a	357	5
434	a	307	5
116	a	432	5
415	a	432	5
383	a	184	5
92	a	435	5
423	a	72	5
357	a	435	5
304	a	435	5
91	a	435	5
432	a	431	5
415	a	45	5
116	a	75	5
198	a	435	5
25	a	396	5
91	a	396	5
36	a	396	5
432	a	443	5
404	a	396	5
306	a	75	5
289	a	447	5
91	a	434	5
306	a	431	5
444	a	415	5
269	a	431	5
2089740	a	45	5
308	a	447	5
446	a	8	5
383	a	33	5
34	a	33	5
308	a	396	5
342	a	396	5
237	a	307	5
269	a	116	5
34	a	415	5
307	a	396	5
45	a	33	5
192	a	328	5
39	a	437	5
415	a	33	5
234	a	447	5
269	a	116	5
30	a	116	5
429	a	33	5
75	a	116	5
446	a	25	5
289	a	448	5
234	a	234	5
318	a	448	5
448	a	448	5
271	a	304	5
75	a	396	5
419	a	33	5
271	a	396	5
449	a	437	5
36	a	383	5
453	a	396	5
200	a	432	5
269	a	432	5
383	a	437	5
36	a	383	5
216	a	431	5
383	a	116	5
216	a	116	5
274	a	232	5
233	a	396	5
116	a	116	5
327	a	404	5
449	a	206	5
25	a	396	5
360	a	422	5
170	a	404	5
307	a	396	5
42	a	206	5
72	a	116	5
206	a	437	5
99	a	396	5
224	a	432	5
116	a	381	5
227	a	446	5
455	a	25	5
122	a	25	5
1384652	a	454	5
227	a	396	5
271	a	454	5
457	a	454	5
453	a	434	5
122	a	277	5
1384652	a	277	5
30	a	116	5
376	a	277	5
25	a	25	5
103	a	381	5
446	a	371	5
306	a	85	5
275	a	1384652	5
431	a	431	5
404	a	404	5
92	a	1384652	5
454	a	454	5
71	a	404	5
357	a	39	5
419	a	51	5
30	a	116	5
332	a	406	5
234	a	446	5
432	a	116	5
306	a	184	5
124	a	362	5
122	a	362	5
92	a	58	5
204	a	454	5
204	a	58	5
419	a	58	5
188	a	25	5
188	a	1384652	5
99	a	145	5
188	a	381	5
432	a	362	5
188	a	304	5
429	a	861	5
402	a	861	5
457	a	324	5
364	a	364	5
313	a	32	5
459	a	49	5
49	a	100	5
457	a	155	5
49	a	434	5
431	a	391	5
468	a	350	5
372	a	391	5
2089740	a	358	5
453	a	391	5
2089740	a	439	5
234	a	391	5
369	a	358	5
392	a	391	5
358	a	358	5
431	a	358	5
457	a	147	5
216	a	358	5
116	a	358	5
40	a	358	5
369	a	358	5
285	a	439	5
431	a	271	5
2089740	a	462	5
116	a	58	5
101	a	358	5
116	a	58	5
429	a	462	5
2089740	a	58	5
430	a	219	5
92	a	58	5
363	a	121	5
153	a	219	5
457	a	83	5
404	a	277	5
328	a	328	5
430	a	30	5
457	a	358	5
49	a	404	5
342	a	462	5
342	a	291	5
430	a	92	5
101	a	358	5
423	a	92	5
122	a	92	5
340	a	92	5
101	a	358	5
99	a	92	5
101	a	280	5
116	a	358	5
116	a	92	5
423	a	434	5
358	a	116	5
100	a	92	5
91	a	327	5
269	a	92	5
372	a	291	5
372	a	92	5
86	a	219	5
46	a	404	5
232	a	232	5
232	a	45	5
95	a	434	5
86	a	219	5
278	a	92	5
91	a	87	5
373	a	358	5
86	a	87	5
445	a	475	5
391	a	475	5
341	a	475	5
51	a	380	5
95	a	434	5
192	a	380	5
39	a	291	5
383	a	476	5
265	a	476	5
342	a	370	5
51	a	192	5
383	a	22	5
91	a	479	5
475	b	91	5
192	b	51	5
269	b	377	5
116	b	75	5
34	b	45	5
414	c	95	5
233	c	447	5
411	c	95	5
103	c	257	5
48	c	46	5
49	c	227	5
383	a	22	6
383	a	230	6
1384652	a	92	6
143	a	143	6
484	a	25	6
482	a	439	6
482	a	25	6
383	a	439	6
275	a	383	6
445	a	383	6
486	a	25	6
383	a	192	6
483	a	204	6
377	a	204	6
486	a	486	6
487	a	383	6
383	a	486	6
383	a	231	6
377	a	439	6
246	a	204	6
267	a	479	6
491	a	25	6
51	a	195	6
489	a	1	6
332	a	383	6
491	a	91	6
492	a	92	6
493	a	479	6
380	a	377	6
364	a	46	6
377	a	377	6
486	a	25	6
199	a	186	6
383	a	186	6
377	a	439	6
489	a	493	6
266	a	493	6
267	a	493	6
267	a	46	6
488	a	186	6
279	a	186	6
155	a	155	6
33	a	277	6
33	a	195	6
257	a	370	6
279	a	122	6
533	a	484	6
489	a	503	6
216	a	484	6
192	a	383	6
489	a	383	6
51	a	503	6
501	a	257	6
507	a	503	6
457	a	324	6
164	a	219	6
37	a	383	6
370	a	46	6
482	a	116	6
20	a	357	6
265	a	357	6
37	a	357	6
161	a	25	6
475	a	277	6
383	a	384	6
75	a	384	6
419	a	35	6
34	a	547	6
60	a	547	6
383	a	35	6
419	a	514	6
60	a	35	6
512	a	395	6
60	a	514	6
91	a	35	6
308	a	514	6
115	a	1384652	6
91	a	1384652	6
34	a	514	6
230	a	395	6
383	a	1384652	6
26	a	1384652	6
115	a	1384652	6
186	a	35	6
91	a	342	6
277	a	116	6
26	a	437	6
396	a	342	6
265	a	342	6
30	a	342	6
115	a	342	6
518	a	25	6
1384652	a	342	6
136	a	1384652	6
20	a	342	6
35	a	342	6
419	a	383	6
91	a	383	6
383	a	308	6
507	a	383	6
136	a	514	6
518	a	58	6
164	a	342	6
266	a	527	6
91	a	383	6
48	a	383	6
419	a	527	6
448	a	383	6
136	a	527	6
437	a	383	6
448	a	527	6
519	a	35	6
392	a	527	6
443	a	479	6
37	a	383	6
83	a	49	6
121	a	383	6
529	a	25	6
26	a	383	6
383	a	437	6
91	a	437	6
86	a	362	6
399	a	1388162	6
116	a	437	6
357	a	527	6
83	a	91	6
35	a	30	6
193	a	517	6
317	a	30	6
83	a	91	6
357	a	384	6
71	a	30	6
518	a	362	6
414	a	517	6
519	a	328	6
414	a	230	6
533	a	230	6
534	a	91	6
383	a	230	6
538	a	131	6
36	a	30	6
91	a	479	6
383	a	517	6
124	a	124	6
537	a	124	6
423	a	44	6
527	a	527	6
35	a	517	6
136	a	124	6
536	a	234	6
35	a	44	6
58	a	58	6
547	a	539	6
543	a	362	6
269	a	402	6
91	a	402	6
541	a	91	6
25	a	92	6
71	a	269	6
1384652	a	269	6
91	a	269	6
271	a	269	6
547	a	44	6
71	a	534	6
83	a	269	6
122	a	556	6
556	a	72	6
501	a	136	6
265	a	269	6
514	a	556	6
225	a	557	6
116	a	44	6
40	a	92	6
432	a	381	6
116	a	514	6
106	a	557	6
1384652	a	514	6
383	a	514	6
91	a	514	6
35	a	404	6
381	a	514	6
437	a	514	6
75	a	136	6
82	a	551	6
384	a	557	6
50	a	91	6
35	a	514	6
83	a	381	6
122	a	381	6
35	a	549	6
423	a	381	6
35	a	205	6
551	a	551	6
205	a	205	6
37	a	381	6
116	a	547	6
383	a	91	6
394	a	83	6
1384652	a	59	6
91	a	479	6
116	a	91	6
384	a	479	6
342	a	514	6
194	a	91	6
35	a	91	6
430	a	527	6
563	a	83	6
35	a	560	6
373	a	514	6
116	a	423	6
35	a	423	6
116	a	547	6
35	a	547	6
51	a	547	6
26	a	83	6
431	a	547	6
370	a	406	6
306	a	1384652	6
51	a	1384652	6
100	a	1384652	6
116	a	1384652	6
402	a	163	6
551	a	381	6
206	a	1384652	6
93	a	59	6
547	a	547	6
26	a	26	6
453	a	26	6
117	a	1384652	6
35	a	122	6
567	a	49	6
560	a	122	6
309844	a	1384652	6
205	a	205	6
51	a	76	6
521	a	308	6
533	a	76	6
86	a	547	6
35	a	560	6
419	a	560	6
556	a	30	6
383	a	423	6
525	a	1384652	6
402	a	163	6
533	a	560	6
560	a	560	6
233	a	514	6
419	a	121	6
91	a	121	6
521	a	121	6
35	a	121	6
342	a	269	6
402	a	163	6
206	a	423	6
322	a	42	6
91	a	269	6
51	a	443	6
35	a	443	6
77	a	163	6
538	a	59	6
571	a	76	6
571	a	234	6
383	a	162	6
414	a	162	6
422	a	572	6
556	a	514	6
574	a	136	6
571	a	486	6
206	a	514	6
5	a	230	6
17	a	571	6
527	a	572	6
206	a	575	6
17	a	575	6
501	a	358	6
59	a	271	6
189	a	1384652	6
322	a	42	6
525	a	525	6
580	a	91	6
116	a	307	6
34	a	46	6
580	a	358	6
571	a	83	6
136	a	13	6
571	a	571	6
206	a	83	6
161	a	25	6
457	a	83	6
582	a	292	6
457	a	122	6
83	a	83	6
571	a	369	6
483	a	1384652	6
582	a	1384652	6
83	a	83	6
172	a	369	6
17	a	556	6
116	a	369	6
350	a	576	6
34	a	83	6
571	a	253	6
493	a	517	6
1199387	a	453	6
419	a	369	6
582	a	556	6
527	a	235	6
590	a	453	6
586	a	131	6
423	a	551	6
582	a	588	6
26	a	551	6
493	a	551	6
588	a	588	6
501	a	116	6
188	a	488	6
423	a	50	6
432	a	381	6
493	a	453	6
122	a	488	6
551	a	551	6
590	a	50	6
26	a	551	6
91	a	55	6
590	a	551	6
493	a	551	6
527	a	1384652	6
590	a	1384652	6
560	a	423	6
493	a	519	6
242	a	50	6
419	a	551	6
541	a	443	6
423	a	392	6
419	a	392	6
92	a	122	6
592	a	50	6
357	a	551	6
429	a	91	6
493	a	91	6
429	a	122	6
550	a	91	6
541	a	590	6
527	a	55	6
136	a	484	6
582	a	484	6
419	a	162	6
136	a	364	6
40	a	50	6
422	a	364	6
30	a	357	6
552	a	357	6
560	a	357	6
590	a	111	6
206	a	162	6
522	a	590	6
26	a	106	6
206	a	55	6
582	a	121	6
17	a	34	6
34	a	358	6
522	a	358	6
122	a	358	6
116	a	522	6
204	a	358	6
17	a	45	6
360	a	91	6
522	a	358	6
17	a	358	6
122	a	358	6
560	a	91	6
493	a	358	6
122	a	358	6
17	a	1525924	6
235	a	358	6
493	a	1525924	6
360	a	55	6
598	a	1525924	6
419	a	20207	6
430	a	50	6
598	a	571	6
493	a	522	6
157	a	522	6
116	a	522	6
271	a	522	6
462	a	121	6
264	a	131	6
55	a	264	6
198	a	122	6
308	a	358	6
198	a	122	6
117	a	264	6
308	a	396	6
202	a	264	6
528	a	525	6
55	a	525	6
533	a	358	6
264	a	369	6
60	a	525	6
49	a	525	6
352	a	525	6
404	a	396	6
231	a	369	6
533	a	369	6
113	a	525	6
389	a	131	6
369	a	369	6
40	a	264	6
534	a	522	6
342	a	525	6
528	a	25	6
598	a	364	6
574	a	307	6
202	a	525	6
332	a	423	6
574	a	92	6
522	a	92	6
536	a	404	6
9	a	404	6
121	a	525	6
358	a	307	6
404	a	202	6
51	a	202	6
60	a	51	6
489	a	202	6
278	a	95	6
77	a	51	6
100	a	51	6
476	a	476	6
266	a	307	6
476	a	202	6
264	a	202	6
231	a	51	6
259	a	370	6
422	a	100	6
380	a	349	6
122	a	235	6
198	a	235	6
488	a	488	6
227	a	202	6
193	a	51	6
137	a	92	6
227	a	192	6
46	a	46	6
383	a	202	6
358	a	17	6
116	a	192	6
116	a	192	6
383	a	267	6
116	a	192	6
550	b	493	6
493	b	493	6
192	b	51	6
51	b	51	6
194	b	48	6
475	b	17	6
377	b	91	6
40	b	72	6
51	c	192	6
383	c	342	6
51	c	1384652	6
431	c	383	6
383	c	192	6
5	c	576	6
257	c	257	6
342	c	257	6
17	c	556	6
91	c	83	6
296	c	557	6
269	c	26	6
91	c	514	6
482	c	547	6
265	c	547	6
193	c	95	6
86	c	547	6
35	c	227	6
383	a	86	7
605	a	267	7
342	a	383	7
342	a	383	7
486	a	92	7
267	a	383	7
486	a	192	7
100	a	486	7
612	a	189	7
608	a	350	7
170	a	381	7
49	a	95	7
608	a	588	7
267	a	609	7
480	a	501	7
445	a	91	7
33	a	227	7
419	a	202	7
617	a	501	7
618	a	116	7
611	a	522	7
618	a	145	7
608	a	332	7
618	a	121	7
615	a	202	7
489	a	383	7
267	a	383	7
608	a	383	7
40	a	402	7
615	a	383	7
493	a	380	7
267	a	383	7
267	a	383	7
489	a	384	7
619	a	383	7
383	a	384	7
34	a	384	7
267	a	384	7
34	a	383	7
489	a	383	7
267	a	383	7
51	a	383	7
238	a	307	7
93	a	384	7
267	a	608	7
267	a	307	7
287	a	287	7
383	a	406	7
75	a	406	7
588	a	406	7
287	a	634	7
486	a	381	7
410	a	25	7
267	a	406	7
360	a	381	7
615	a	17	7
26	a	637	7
267	a	637	7
309844	a	634	7
383	a	637	7
309844	a	637	7
91	a	637	7
557	a	637	7
645	a	39	7
137	a	406	7
556	a	637	7
206	a	91	7
341	a	637	7
157	a	287	7
444	a	637	7
576	a	576	7
92	a	381	7
341	a	381	7
194	a	381	7
83	a	637	7
390	a	381	7
634	a	381	7
227	a	205	7
547	a	637	7
271	a	381	7
462	a	381	7
519	a	274	7
123	a	91	7
275	a	390	7
51	a	390	7
527	a	539	7
177	a	177	7
194	a	75	7
102	a	75	7
501	a	75	7
658	a	75	7
309844	a	75	7
309844	a	547	7
274	a	274	7
657	a	637	7
309844	a	547	7
55	a	483	7
271	a	323	7
106	a	323	7
312	a	323	7
20	a	547	7
304	a	527	7
199	a	323	7
636	a	567	7
60	a	67	7
309844	a	483	7
122	a	350	7
22	a	26	7
567	a	626	7
673	a	323	7
666	a	323	7
122	a	670	7
22	a	26	7
71	a	350	7
613	a	431	7
574	a	26	7
26	a	673	7
613	a	1384652	7
22	a	518	7
1384652	a	518	7
96	a	666	7
404	a	288	7
676	a	673	7
58	a	673	7
122	a	518	7
609	a	673	7
676	a	1384652	7
1384652	a	404	7
676	a	518	7
194	a	404	7
676	a	567	7
657	a	673	7
92	a	673	7
414	a	527	7
673	a	92	7
414	a	92	7
660	a	1384652	7
92	a	92	7
383	a	404	7
99	a	637	7
673	a	406	7
315	a	41	7
283	a	404	7
439	a	681	7
541	a	567	7
383	a	657	7
673	a	116	7
383	a	404	7
660	a	431	7
414	a	527	7
682	a	637	7
430	a	277	7
235	a	287	7
238	a	277	7
521	a	350	7
383	a	350	7
194	a	296	7
619	a	116	7
383	a	296	7
541	a	296	7
521	a	296	7
383	a	422	7
383	a	1384652	7
673	a	318	7
536	a	350	7
576	a	576	7
547	a	318	7
861	a	670	7
676	a	318	7
680	a	116	7
25	a	682	7
392	a	404	7
238	a	576	7
51	a	193	7
225	a	377	7
137	a	404	7
116	a	422	7
438	a	350	7
50	a	318	7
59	a	318	7
341	a	1384652	7
556	a	116	7
861	a	682	7
5	a	116	7
680	a	556	7
122	a	682	7
567	a	563	7
267	a	431	7
86	a	318	7
521	a	5	7
666	a	666	7
51	a	5	7
26	a	5	7
383	a	5	7
198	a	670	7
116	a	556	7
636	a	556	7
649	a	637	7
225	a	383	7
205	a	111	7
137	a	264	7
574	a	637	7
521	a	111	7
225	a	326	7
404	a	326	7
267	a	439	7
162	a	383	7
5	a	637	7
111	a	111	7
75	a	429	7
304	a	429	7
430	a	147	7
283	a	383	7
22	a	26	7
91	a	572	7
283	a	383	7
431	a	572	7
